accession_id	PC1	PC2	PC3	PC4	PC5
6114	-0.89880448585	-0.167669128559	0.0486430432582	4.10050928146	0.807633984433
6115	-1.22817117501	-0.650978955802	1.13775184153	2.68162816525	1.02086090647
6118	-1.42619574003	-0.323130193135	-3.55568335507	4.69904873041	9.18563250138
6119	-1.07143259309	-0.258814123569	-0.144899818848	2.74593793861	0.653342195443
6122	-0.984423784436	-0.786629329845	-2.38413014273	3.99613003206	6.59499968333
6123	-1.36690114548	-0.191580120731	0.225245635557	3.29178043814	1.20322093517
6124	-0.59046393535	-0.637114891912	-0.188681733047	3.74409548163	2.04942706316
6125	-0.902387773819	-0.999861101963	-2.79848261765	5.07844763926	7.54596517882
6126	-1.6384826887	0.0522352381179	0.0834489277276	3.44497347823	1.60543405217
6128	-0.171446313188	-0.657166068925	0.152684579545	2.57352156084	1.6159912291
6131	-0.407222181556	-0.494508650011	-1.88820517183	4.13505880344	5.80450641931
6132	-1.06077601743	0.696237107887	-2.24392962714	3.84429656204	5.10802026972
6133	-1.58425357218	-1.04881278979	-1.77114447603	4.90761954655	5.23052437266
6134	-0.867805072687	-0.949987289827	0.0280160968917	2.65693599485	1.79099335227
6136	-0.939968857555	-0.674185223429	-3.13310886714	4.73193616705	8.46017045749
6137	-1.12317116538	-0.397994644349	-1.67307704641	4.13832851521	6.01140435155
6138	-1.4384077713	-0.0130571054474	-1.21943732285	4.06115633157	3.84361178636
6140	-0.954776561186	-0.116369420631	-2.67652179761	3.06380702833	7.13033069192
6141	-1.20907917225	-0.578449897502	0.246939109872	2.46126737003	1.46908248604
6142	-1.32605022412	-0.879030926077	-2.94940466905	4.17728164849	7.65205269887
6145	-0.81067527793	-0.706176922325	-2.7052028703	4.03840119962	8.06046672463
6148	-1.01838124325	-1.6745454351	-1.52408394132	3.39452929077	4.37251510804
6149	-0.830827084041	-1.28304788806	-1.97260091399	3.93604294734	7.02739039881
6150	-1.00637201904	-1.2735289098	-2.43930801353	4.1253283867	6.75882192675
6151	-0.465754821268	-0.743150366609	-0.676162802881	1.3920689275	1.68482519669
6153	-2.16660905738	4.40003228519	-5.18649217014	2.26346219072	-2.1079389062
6154	-2.05138623239	4.45490816781	-5.85138832086	2.03106518313	-1.81324939109
6163	-2.04878656064	4.50774875605	-5.51413925956	2.11521893075	-2.05007813439
6166	-2.17057070623	4.23601164571	-5.20839742157	2.11430967398	-1.86825235217
6169	-2.64085185171	7.43551174502	-8.03599906668	2.97641375215	-1.47923244238
6172	-2.39605117053	7.28054248898	-7.03493568816	3.23106120242	-1.85509783061
6173	-2.58323859482	7.46944485299	-7.08649523936	3.14756927825	-1.77692634602
6174	-2.55787445453	7.44800308801	-7.59326295752	3.54424818266	-1.97540967803
6177	-2.47280403152	6.17485648181	-6.2132352506	2.90610005969	-1.02610637526
6180	-1.28248066414	-0.407891466757	1.77856893116	0.7323400064	-0.612629831519
6184	-2.09306199015	6.15832977258	-6.02879902226	1.9023252156	-1.77486321287
6188	-0.957239940288	-0.0435643472267	1.33798588748	2.72845263927	-0.545432232324
6189	-1.98853386097	-0.774411368958	1.17263107703	2.8303955731	-0.485014571331
6191	-0.630977153816	-0.287465108311	0.96553784715	2.77046081548	0.310890403712
6192	-0.868452732149	-0.975212429987	0.91411573904	2.18070406133	-0.589548907046
6193	-1.4461066979	-0.33946293526	0.79267267866	2.27878271998	0.10125665185
6194	-0.36371242077	0.765595928803	-1.11189324893	1.28082431683	0.466228643143
6195	-1.24623662726	-0.229885111744	0.372419181707	2.38577388793	-0.318721374024
6198	-1.04654263894	-0.093233314783	0.747878534313	2.63440279574	-0.714206026614
6201	-1.07806842071	0.346282481209	-1.01380593324	1.57357468646	0.384388321005
6202	-0.499084330843	0.0131935647086	-0.400414232207	1.99389803942	0.27900168069
6203	-1.65139714276	0.266359108637	0.115608238703	2.87356746241	1.25663652964
6209	-1.98573328702	7.22875890913	-7.13096675551	3.0732515915	-1.61674741248
6210	-2.16505079443	7.48891793027	-6.4253473552	2.87254990549	-0.876475509997
6214	-1.91173038332	7.03410176803	-6.43076036276	2.50504409299	-2.13170242231
6216	-1.56950593905	6.6760540628	-6.19104238007	2.36541649345	-1.98006526287
6217	-2.02170210995	7.32610268609	-6.54792682756	2.55864172533	-1.83905666435
6218	-1.56209906564	6.7998909225	-4.7104183629	1.5808994639	-1.0604960372
6220	-2.24154821218	5.54376411393	-5.36402698295	2.22722001707	-1.52692019201
6221	-2.64672728181	7.0723866746	-7.43652128399	3.50863560501	-2.19936574879
6231	-3.33810105222	7.20177813927	-7.40577863194	2.43304675616	-2.2016820282
6235	-2.59186409537	7.89068194986	-7.85128889809	3.34828516483	-2.74492817434
6237	-2.6926960408	7.40378047676	-7.62664923385	3.10160077744	-2.62313574982
6238	-2.52482606165	7.53484675734	-7.62898935887	3.16111121978	-2.65142064733
6240	-2.41886265368	7.53206183131	-7.25170619013	3.14886042054	-3.04089425981
6241	-2.58518311737	7.52703077779	-7.27859593887	3.15563031657	-2.90042113445
6242	-0.0353646354267	-0.638147556952	0.688170629701	2.57121958739	1.16167809539
6243	-1.58402607016	-1.40411202887	3.22004355298	2.47632311738	-2.12590627943
6244	-2.32160236011	7.1353934694	-7.84282275069	3.08513806958	-2.37168096633
6252	-0.508022601235	1.43393648412	-2.20766594539	1.58489817925	0.673702145675
6255	-0.893374640327	1.37748940996	-1.9883075721	1.83507144568	0.662620292377
6258	-0.913266851704	0.972294838374	-1.28158437069	2.38744533144	1.40079874689
6268	-0.526981931949	1.38266741746	-2.22143923632	1.55104699298	0.711856068211
6276	-0.662422320772	1.1968326539	-2.16354662181	1.43283463647	0.460410216266
6284	-0.962058630503	-0.300534801988	0.344378731322	2.98605547507	0.973222866635
6296	-1.75559912195	-0.0914038448468	2.68541827385	2.87729024688	-3.99578004999
6390	-2.31114245708	-0.314958940965	3.37155691056	2.17015252541	-2.86616938714
6396	-2.22427917335	0.117191008542	2.17027137918	2.30577131273	-3.33347961582
6413	-1.65960054159	-0.427380214296	0.356608413294	2.4787645935	0.325176796651
6424	-1.76987567988	-0.927491172423	2.19630245287	1.75060364221	-3.13581421298
6434	-2.03522611946	2.23381366504	1.25113652698	1.96924593164	0.0801443117633
6445	-1.3009590963	-0.604370176987	2.55044734164	3.12014680009	-3.60191377142
6680	-1.0933000301	-3.04223522738	0.515509352934	0.41818251483	0.0172965057377
6739	15.4652804903	1.47484183432	0.253927323518	-0.235496481394	-0.457643771568
6740	15.4398333051	1.49652194242	0.224036618579	-0.201633435954	-0.487943889179
6744	3.52286983717	-0.758797319055	0.0907057986749	0.831906147474	0.187740849711
6749	15.4532311031	1.54048312251	0.224363063615	-0.210345474506	-0.563879962549
6750	15.368259955	1.47287970019	0.283700675221	-0.174263281221	-0.470640321245
6805	15.4176798759	1.54947019964	0.19895543261	-0.204163031018	-0.487809868237
6806	15.4921439502	1.51760170567	0.215356163433	-0.195743552493	-0.445697739076
6814	15.3568766195	1.50940783715	0.169533284742	-0.195905983245	-0.526045068736
6830	-2.42734919031	4.13651775549	2.40736563764	0.0285995289706	1.03733576718
6897	-1.37137647339	-2.89284711306	-0.0569382755391	-0.0722907189326	-0.119696229242
6898	0.420464720165	-1.74651687357	-0.51947027835	0.374031348368	0.445084794704
6900	-1.81076519377	4.51729005455	-4.65103377339	2.42696197634	-1.55450382858
6901	-1.75970254695	4.5561788545	-4.69946325821	2.39911216906	-1.55629675316
6903	-2.29967117784	-0.568923994515	2.94221953737	2.63267136926	-3.67527293082
6904	-0.787218764318	-2.86878100164	0.813651423969	0.29252396093	-0.590588367408
6907	-0.152210916832	-1.15595276677	-0.0295356400436	0.45582641286	1.08471641296
6908	-0.488800956656	-3.59373757633	-0.565302234947	0.0404292677849	2.87996893032
6909	-0.79696177208	-0.93922150727	2.32501665983	0.756184297618	-0.389419495614
6911	-1.53907234436	0.0198693418976	-2.90857285461	-3.46291594045	-0.884141055897
6913	-2.07096663695	7.4172979659	-6.32797206768	2.40917423494	-1.78386891057
6915	-1.67587354932	-2.57097519198	1.60344183686	0.950769857351	0.584968677094
6917	-2.55606852702	7.72320252333	-5.55232648663	1.77026769587	-1.74180250771
